specimen_name,scan_number,segment_index,start_x,start_y,end_x,end_y,length_pixels,length_microns,angle_degrees
int_03_01,0013,8,1312,675,1214,823,177.5049,201.7095,-56.49
int_03_01,0013,9,1214,823,1246,904,87.0919,98.9678,68.44
int_03_01,0013,10,1246,904,1616,960,374.2138,425.2416,8.61
int_03_01,0013,11,1616,960,1778,1164,260.4995,296.0212,51.55
int_03_01,0013,12,1778,1164,1177,1272,610.6267,693.8918,-10.19
int_03_01,0013,13,1177,1272,1232,1420,157.8892,179.4190,69.61
int_03_01,0013,14,1232,1420,1598,1480,370.8854,421.4594,9.31
int_03_01,0013,15,1598,1480,1761,1667,248.0685,281.8952,48.92
int_03_01,0013,16,1761,1667,1202,1761,566.8483,644.1437,-9.55
int_03_01,0013,17,1202,1761,1226,1938,178.6197,202.9763,82.28
int_03_01,0013,18,1226,1938,1638,2047,426.1748,484.2880,14.82
int_03_01,0014,0,1212,18,1248,209,194.3631,220.8664,79.33
int_03_01,0014,1,1248,209,1599,281,358.3085,407.1675,11.59
int_03_01,0014,2,1599,281,1654,425,154.1460,175.1654,69.10
int_03_01,0014,3,1635,451,1224,527,417.9677,474.9618,-10.48
int_03_01,0014,4,1218,575,1242,710,137.1167,155.8140,79.92
int_03_01,0014,5,1242,710,1588,785,354.0353,402.3116,12.23
int_03_01,0014,6,1588,785,1696,938,187.2779,212.8151,54.78
int_03_01,0014,7,1697,947,1228,1045,479.1294,544.4635,-11.80
int_03_01,0014,8,1228,1045,1212,1176,131.9735,149.9694,-83.04
int_03_01,0014,9,1225,1211,1521,1290,306.3609,348.1363,14.94
int_03_01,0014,10,1566,1351,1634,1429,103.4795,117.5899,48.92
int_03_01,0014,11,1601,1460,1310,1501,293.8741,333.9468,-8.02
int_03_01,0014,12,1310,1501,1208,1649,179.7443,204.2542,-55.43
int_03_01,0014,13,1208,1649,1239,1727,83.9345,95.3798,68.33
int_03_01,0014,14,1239,1727,1612,1786,377.6374,429.1320,8.99
int_03_01,0014,15,1612,1786,1764,1977,244.1004,277.3859,51.49
int_03_01,0014,16,1764,1977,1444,2047,327.5668,372.2338,-12.34
int_03_01,0015,0,1636,0,1654,136,137.1860,155.8927,82.46
int_03_01,0015,1,1654,136,1205,218,456.4263,518.6646,-10.35
int_03_01,0015,2,1205,218,1238,385,170.2293,193.4417,78.82
int_03_01,0015,3,1238,385,1613,446,379.9289,431.7361,9.24
int_03_01,0015,4,1613,446,1696,573,151.7168,172.4050,56.83
int_03_01,0015,5,1657,648,1213,729,451.3280,512.8711,-10.34
int_03_01,0015,6,1213,729,1231,892,163.9909,186.3526,83.70
int_03_01,0015,7,1231,892,1589,969,366.1871,416.1204,12.14
int_03_01,0015,8,1589,969,1652,1061,111.5034,126.7080,55.60
int_03_01,0015,9,1627,1144,1228,1225,407.1388,462.6562,-11.48
int_03_01,0015,10,1228,1225,1227,1399,174.0029,197.7299,-89.67
int_03_01,0015,11,1227,1399,1576,1475,357.1792,405.8842,12.29
int_03_01,0015,12,1608,1508,1643,1643,139.4633,158.4805,75.47
int_03_01,0015,13,1643,1643,1229,1737,424.5374,482.4273,-12.79
int_03_01,0015,14,1229,1737,1199,1867,133.4166,151.6093,-77.01
int_03_01,0015,15,1211,1898,1501,1974,299.7933,340.6731,14.69
int_03_01,0015,16,1501,1974,1566,2047,97.7446,111.0730,48.32
int_03_01,0016,0,1632,0,1665,135,138.9748,157.9254,76.26
int_03_01,0016,1,1665,135,1222,220,451.0809,512.5903,-10.86
int_03_01,0016,2,1211,262,1240,392,133.1953,151.3579,77.42
int_03_01,0016,3,1240,392,1593,464,360.2680,409.3941,11.53
int_03_01,0016,4,1593,464,1663,619,170.0735,193.2647,65.70
int_03_01,0016,5,1651,642,1214,723,444.4435,505.0478,-10.50
int_03_01,0016,6,1207,766,1235,891,128.0976,145.5650,77.37
int_03_01,0016,7,1235,891,1597,950,366.7765,416.7901,9.26
int_03_01,0016,8,1597,950,1692,1077,158.6001,180.2268,53.20
int_03_01,0016,9,1664,1153,1219,1231,451.7842,513.3895,-9.94
int_03_01,0016,10,1209,1281,1226,1402,122.1884,138.8500,82.00
int_03_01,0016,11,1226,1402,1585,1478,366.9564,416.9946,11.95
int_03_01,0016,12,1585,1478,1649,1585,124.6796,141.6809,59.12
int_03_01,0016,13,1620,1654,1226,1736,402.4425,457.3196,-11.76
int_03_01,0016,14,1226,1736,1221,1905,169.0739,192.1289,-88.31
int_03_01,0016,15,1221,1905,1570,1981,357.1792,405.8842,12.29
int_03_01,0016,16,1570,1981,1622,2047,84.0238,95.4813,51.77
int_04_01,0001,0,1176,0,1657,134,499.3165,567.4033,15.57
int_04_01,0001,1,1657,134,1710,288,162.8650,185.0732,71.01
int_04_01,0001,2,1689,316,1243,329,446.1894,507.0318,-1.67
int_04_01,0001,3,1243,329,1156,506,197.2258,224.1195,-63.82
int_04_01,0001,4,1164,534,1641,616,483.9969,549.9947,9.75
int_04_01,0001,5,1641,616,1714,743,146.4855,166.4603,60.11
int_04_01,0001,6,1693,791,1216,844,479.9354,545.3794,-6.34
int_04_01,0001,7,1216,844,1169,990,153.3786,174.2933,-72.16
int_04_01,0001,8,1180,1024,1646,1084,469.8468,533.9151,7.34
int_04_01,0001,9,1646,1084,1725,1222,159.0126,180.6955,60.21
int_04_01,0001,10,1725,1222,1664,1309,106.2544,120.7433,-54.96
int_04_01,0001,11,1664,1309,1196,1336,468.7782,532.7008,-3.30
int_04_01,0001,12,1196,1336,1144,1488,160.6487,182.5547,-71.11
int_04_01,0001,13,1157,1519,1638,1608,489.1646,555.8671,10.48
int_04_01,0001,14,1638,1608,1658,1745,138.4522,157.3315,81.69
int_04_01,0001,15,1658,1745,1155,1783,504.4333,573.2179,-4.32
int_04_01,0001,16,1155,1783,1062,1911,158.2182,179.7928,-54.00
int_04_01,0001,17,1062,1911,1217,1933,156.5535,177.9011,8.08
int_04_01,0001,18,1247,1878,1503,2047,306.7523,348.5811,33.43
int_04_01,0002,0,1644,16,1690,199,188.6929,214.4230,75.89
int_04_01,0002,1,1690,199,1191,246,501.2085,569.5533,-5.38
int_04_01,0002,2,1191,246,1156,417,174.5451,198.3461,-78.43
int_04_01,0002,3,1156,417,1632,493,482.0290,547.7585,9.07
int_04_01,0002,4,1632,493,1712,660,185.1729,210.4231,64.40
int_04_01,0002,5,1725,661,1680,700,59.5483,67.6683,-40.91
int_04_01,0002,6,1667,694,1190,734,478.6742,543.9462,-4.79
int_04_01,0002,7,1190,734,1129,867,146.3216,166.2740,-65.36
int_04_01,0002,8,1149,921,1612,1004,470.3807,534.5218,10.16
int_04_01,0002,9,1612,1004,1693,1160,175.7754,199.7442,62.56
int_04_01,0002,10,1672,1186,1210,1216,462.9730,526.1040,-3.72
int_04_01,0002,11,1210,1216,1122,1394,198.5649,225.6412,-63.69
int_04_01,0002,12,1131,1418,1606,1500,482.0259,547.7550,9.79
int_04_01,0002,13,1606,1500,1683,1644,163.2942,185.5610,61.87
int_04_01,0002,14,1683,1644,1500,1723,199.3239,226.5037,-23.35
int_04_01,0002,15,1500,1723,1184,1729,316.0570,359.1545,-1.09
int_04_01,0002,16,1184,1729,1147,1906,180.8259,205.4833,-78.19
int_04_01,0002,17,1147,1906,1609,1966,465.8798,529.4072,7.40
int_04_01,0002,18,1609,1966,1671,2047,102.0049,115.9143,52.57
int_04_01,0003,0,1202,22,1146,180,167.6305,190.4886,-70.48
int_04_01,0003,1,1158,207,1621,292,470.7377,534.9275,10.40
int_04_01,0003,2,1621,292,1692,464,186.0779,211.4515,67.57
int_04_01,0003,3,1692,464,1180,530,516.2364,586.6304,-7.35
int_04_01,0003,4,1180,530,1148,703,175.9346,199.9251,-79.52
int_04_01,0003,5,1148,703,1603,785,462.3300,525.3733,10.22
int_04_01,0003,6,1603,785,1683,956,188.7882,214.5314,64.93
int_04_01,0003,7,1683,956,1170,1027,517.8899,588.5094,-7.88
int_04_01,0003,8,1170,1027,1116,1173,155.6663,176.8930,-69.70
int_04_01,0003,9,1127,1199,1604,1274,482.8602,548.7030,8.94
int_04_01,0003,10,1604,1274,1687,1442,187.3846,212.9364,63.71
int_04_01,0003,11,1572,1478,1164,1522,410.3657,466.3232,-6.16
int_04_01,0003,12,1164,1522,1108,1677,164.8059,187.2789,-70.14
int_04_01,0003,13,1118,1702,1586,1787,475.6564,540.5169,10.29
int_04_01,0003,14,1586,1787,1659,1949,177.6879,201.9175,65.74
int_04_01,0003,15,1645,1966,1605,1994,48.8262,55.4842,-34.99
int_04_01,0003,16,1619,1977,1189,1994,430.3359,489.0165,-2.26
int_04_01,0004,0,1195,0,1668,117,487.2556,553.6978,13.89
int_04_01,0004,1,1668,117,1791,305,224.6620,255.2969,56.81
int_04_01,0004,2,1791,305,1246,345,546.4659,620.9820,-4.20
int_04_01,0004,3,1246,345,1153,516,194.6535,221.1965,-61.46
int_04_01,0004,4,1153,516,1661,629,520.4162,591.3801,12.54
int_04_01,0004,5,1661,629,1719,775,157.0987,178.5207,68.33
int_04_01,0004,6,1731,778,1667,815,73.9256,84.0061,-30.03
int_04_01,0004,7,1655,808,1231,842,425.3610,483.3633,-4.58
int_04_01,0004,8,1231,842,1161,978,152.9575,173.8148,-62.76
int_04_01,0004,9,1182,1031,1644,1115,469.5743,533.6054,10.30
int_04_01,0004,10,1644,1115,1717,1287,186.8502,212.3291,67.00
int_04_01,0004,11,1717,1287,1201,1358,520.8618,591.8865,-7.83
int_04_01,0004,12,1201,1358,1164,1502,148.6775,168.9512,-75.59
int_04_01,0004,13,1175,1528,1625,1609,457.2319,519.5800,10.20
int_04_01,0004,14,1625,1609,1702,1786,193.0233,219.3440,66.49
int_04_01,0004,15,1702,1786,1189,1851,517.1015,587.6135,-7.22
int_04_01,0004,16,1189,1851,1149,2019,172.6963,196.2451,-76.61
int_04_01,0005,0,1713,0,1709,108,108.0740,122.8110,-87.88
int_04_01,0005,1,1709,108,1267,144,443.4636,503.9343,-4.66
int_04_01,0005,2,1267,144,1199,305,174.7713,198.6031,-67.10
int_04_01,0005,3,1206,334,1641,415,442.4771,502.8133,10.55
int_04_01,0005,4,1641,415,1714,599,197.9520,224.9448,68.36
int_04_01,0005,5,1714,599,1245,650,471.7648,536.0946,-6.21
int_04_01,0005,6,1245,650,1165,823,190.6017,216.5921,-65.18
int_04_01,0005,7,1165,823,1638,934,485.8498,552.1002,13.21
int_04_01,0005,8,1638,934,1767,1127,232.1422,263.7971,56.24
int_04_01,0005,9,1767,1127,1219,1174,550.0118,625.0114,-4.90
int_04_01,0005,10,1219,1174,1129,1342,190.5886,216.5772,-61.82
int_04_01,0005,11,1129,1342,1648,1464,533.1463,605.8462,13.23
int_04_01,0005,12,1648,1464,1681,1615,154.5639,175.6402,77.67
int_04_01,0005,13,1681,1615,1208,1667,475.8498,540.7366,-6.27
int_04_01,0005,14,1208,1667,1144,1826,171.3972,194.7689,-68.07
int_04_01,0005,15,1156,1852,1619,1937,470.7377,534.9275,10.40
int_04_01,0005,16,1619,1937,1688,2047,129.8499,147.5562,57.90
int_04_01,0006,0,1199,66,1641,155,450.8714,512.3522,11.38
int_04_01,0006,1,1641,155,1763,352,231.7175,263.3145,58.23
int_04_01,0006,2,1737,335,1214,406,527.7973,599.7678,-7.73
int_04_01,0006,3,1214,406,1171,555,155.0806,176.2274,-73.90
int_04_01,0006,4,1180,581,1625,660,451.9580,513.5870,10.07
int_04_01,0006,5,1625,660,1702,849,204.0833,231.9121,67.83
int_04_01,0006,6,1702,849,1240,901,464.9172,528.3133,-6.42
int_04_01,0006,7,1240,901,1177,1090,199.2235,226.3896,-71.57
int_04_01,0006,8,1177,1090,1614,1172,444.6268,505.2561,10.63
int_04_01,0006,9,1614,1172,1692,1353,197.0913,223.9667,66.69
int_04_01,0006,10,1692,1353,1221,1409,474.3174,538.9953,-6.78
int_04_01,0006,11,1221,1409,1139,1578,187.8430,213.4573,-64.12
int_04_01,0006,12,1147,1600,1609,1691,470.8768,535.0856,11.14
int_04_01,0006,13,1609,1691,1734,1886,231.6247,263.2090,57.34
int_04_01,0006,14,1734,1886,1196,1925,539.4117,612.9659,-4.15
int_04_01,0006,15,1196,1925,1133,2047,137.3062,156.0293,-62.69
int_04_01,0007,0,1588,0,1599,148,148.4082,168.6452,85.75
int_04_01,0007,1,1599,148,1154,192,447.1700,508.1461,-5.65
int_04_01,0007,2,1154,192,1096,352,170.1881,193.3950,-70.07
int_04_01,0007,3,1103,379,1550,453,453.0839,514.8664,9.40
int_04_01,0007,4,1550,453,1660,622,201.6457,229.1421,56.94
int_04_01,0007,5,1641,668,1139,712,503.9246,572.6398,-5.01
int_04_01,0007,6,1139,712,1090,866,161.6075,183.6444,-72.35
int_04_01,0007,7,1100,897,1540,979,447.5757,508.6071,10.56
int_04_01,0007,8,1540,979,1670,1176,236.0275,268.2123,56.58
int_04_01,0007,9,1670,1176,1121,1241,552.8345,628.2190,-6.75
int_04_01,0007,10,1121,1241,1088,1414,176.1193,200.1349,-79.20
int_04_01,0007,11,1088,1414,1533,1494,452.1338,513.7868,10.19
int_04_01,0007,12,1533,1494,1615,1661,186.0457,211.4149,63.85
int_04_01,0007,13,1575,1694,1152,1734,424.8870,482.8246,-5.40
int_04_01,0007,14,1152,1734,1085,1921,198.6404,225.7270,-70.29
int_04_01,0007,15,1085,1921,1556,2047,487.5623,554.0463,14.98
int_04_01,0008,0,1121,0,1079,135,141.3825,160.6614,-72.72
int_04_01,0008,1,1079,135,1540,221,468.9531,532.8995,10.57
int_04_01,0008,2,1540,221,1598,397,185.3106,210.5795,71.76
int_04_01,0008,3,1598,397,1133,465,469.9457,534.0275,-8.32
int_04_01,0008,4,1133,465,1080,611,155.3222,176.5020,-70.05
int_04_01,0008,5,1080,611,1511,702,440.5020,500.5688,11.92
int_04_01,0008,6,1511,702,1595,890,205.9126,233.9908,65.92
int_04_01,0008,7,1595,890,1129,955,470.5114,534.6704,-7.94
int_04_01,0008,8,1129,955,1064,1123,180.1361,204.6994,-68.85
int_04_01,0008,9,1064,1123,1525,1220,471.0945,535.3329,11.88
int_04_01,0008,10,1525,1220,1663,1430,251.2847,285.5499,56.69
int_04_01,0008,11,1663,1430,1109,1485,556.7235,632.6383,-5.67
int_04_01,0008,12,1109,1485,1065,1633,154.4021,175.4563,-73.44
int_04_01,0008,13,1072,1662,1508,1743,443.4603,503.9305,10.52
int_04_01,0008,14,1508,1743,1642,1946,243.2386,276.4066,56.57
int_04_01,0008,15,1642,1946,1097,2018,549.7354,624.6973,-7.53
int_04_01,0009,0,1238,0,1155,108,136.2094,154.7829,-52.46
int_04_01,0009,1,1155,108,1660,166,508.3198,577.6343,6.55
int_04_01,0009,2,1660,166,1738,308,162.0123,184.1043,61.22
int_04_01,0009,3,1738,308,1703,385,84.5813,96.1148,-65.56
int_04_01,0009,4,1703,385,1246,401,457.2800,519.6347,-2.01
int_04_01,0009,5,1246,401,1163,553,173.1849,196.8004,-61.36
int_04_01,0009,6,1163,553,1657,650,503.4332,572.0814,11.11
int_04_01,0009,7,1657,650,1716,739,106.7801,121.3407,56.46
int_04_01,0009,8,1716,739,1685,842,107.5639,122.2314,-73.25
int_04_01,0009,9,1685,842,1239,864,446.5423,507.4328,-2.82
int_04_01,0009,10,1239,864,1180,1021,167.7200,190.5903,-69.40
int_04_01,0009,11,1187,1048,1585,1109,402.6475,457.5525,8.71
int_04_01,0009,12,1658,1146,1700,1304,163.4870,185.7801,75.11
int_04_01,0009,13,1724,1295,1685,1328,51.0882,58.0545,-40.24
int_04_01,0009,14,1661,1337,1234,1374,428.6000,487.0439,-4.95
int_04_01,0009,15,1234,1374,1183,1519,153.7075,174.6671,-70.62
int_04_01,0009,16,1192,1545,1611,1609,423.8596,481.6571,8.68
int_04_01,0009,17,1611,1609,1690,1808,214.1074,243.3031,68.35
int_04_01,0009,18,1690,1808,1234,1859,458.8431,521.4110,-6.38
int_04_01,0009,19,1234,1859,1184,2047,194.5353,221.0622,-75.11
int_04_01,0010,0,1620,0,1700,75,109.6586,124.6116,43.15
int_04_01,0010,1,1731,138,1730,198,60.0083,68.1911,-89.05
int_04_01,0010,2,1714,209,1251,243,464.2467,527.5514,-4.20
int_04_01,0010,3,1251,243,1194,433,198.3658,225.4150,-73.30
int_04_01,0010,4,1194,433,1638,509,450.4575,511.8819,9.71
int_04_01,0010,5,1638,509,1713,698,203.3372,231.0642,68.36
int_04_01,0010,6,1728,703,1611,740,122.7110,139.4439,-17.55
int_04_01,0010,7,1597,735,1239,750,358.3141,407.1738,-2.40
int_04_01,0010,8,1239,750,1113,914,206.8139,235.0151,-52.47
int_04_01,0010,9,1113,914,1608,967,497.8293,565.7133,6.11
int_04_01,0010,10,1608,967,1698,1109,168.1190,191.0437,57.63
int_04_01,0010,11,1698,1109,1606,1212,138.1050,156.9370,-48.23
int_04_01,0010,12,1606,1212,1216,1221,390.1038,443.2984,-1.32
int_04_01,0010,13,1216,1221,1131,1373,174.1522,197.8996,-60.79
int_04_01,0010,14,1131,1373,1648,1485,528.9924,601.1258,12.22
int_04_01,0010,15,1648,1485,1684,1635,154.2595,175.2943,76.50
int_04_01,0010,16,1654,1659,1210,1683,444.6482,505.2804,-3.09
int_04_01,0010,17,1210,1683,1155,1865,190.1289,216.0549,-73.19
int_04_01,0010,18,1155,1865,1605,1939,456.0439,518.2300,9.34
int_04_01,0010,19,1605,1939,1672,2047,127.0945,144.4251,58.19
int_04_01,0011,0,1226,0,1218,170,170.1881,193.3950,-87.31
int_04_01,0011,1,1218,170,1656,265,448.1841,509.2985,12.24
int_04_01,0011,2,1656,265,1713,438,182.1483,206.9860,71.76
int_04_01,0011,3,1713,438,1249,482,466.0815,529.6364,-5.42
int_04_01,0011,4,1249,482,1192,650,177.4063,201.5974,-71.26
int_04_01,0011,5,1203,681,1620,760,424.4172,482.2908,10.73
int_04_01,0011,6,1620,760,1700,947,203.3937,231.1285,66.84
int_04_01,0011,7,1700,947,1228,995,474.4344,539.1283,-5.81
int_04_01,0011,8,1228,995,1157,1161,180.5464,205.1657,-66.84
int_04_01,0011,9,1164,1185,1606,1260,448.3180,509.4506,9.63
int_04_01,0011,10,1606,1260,1687,1445,201.9554,229.4941,66.35
int_04_01,0011,11,1687,1445,1467,1518,231.7952,263.4028,-18.36
int_04_01,0011,12,1467,1518,1215,1505,252.3351,286.7435,-357.05
int_04_01,0011,13,1215,1505,1085,1667,207.7113,236.0349,-51.25
int_04_01,0011,14,1085,1667,1589,1723,507.1016,576.2499,6.34
int_04_01,0011,15,1589,1723,1676,1874,174.2699,198.0333,60.05
int_04_01,0011,16,1646,1953,1191,1973,455.4393,517.5431,-2.52
int_04_01,0012,0,1495,0,1679,72,197.5854,224.5282,21.37
int_04_01,0012,1,1679,72,1699,244,173.1589,196.7708,83.37
int_04_01,0012,2,1699,244,1244,275,456.0548,518.2425,-3.90
int_04_01,0012,3,1244,275,1176,409,150.2664,170.7568,-63.09
int_04_01,0012,4,1195,468,1628,542,439.2778,499.1777,9.70
int_04_01,0012,5,1628,542,1743,746,234.1816,266.1146,60.59
int_04_01,0012,6,1743,746,1205,806,541.3354,615.1519,-6.36
int_04_01,0012,7,1205,806,1179,953,149.2816,169.6377,-79.97
int_04_01,0012,8,1188,983,1605,1056,423.3415,481.0683,9.93
int_04_01,0012,9,1605,1056,1692,1221,186.5315,211.9669,62.20
int_04_01,0012,10,1668,1261,1221,1299,448.6123,509.7851,-4.86
int_04_01,0012,11,1221,1299,1153,1435,152.0526,172.7865,-63.43
int_04_01,0012,12,1174,1496,1614,1598,451.6680,513.2575,13.05
int_04_01,0012,13,1614,1598,1660,1768,176.1136,200.1285,74.86
int_04_01,0012,14,1660,1768,1202,1809,459.8315,522.5341,-5.12
int_04_01,0012,15,1202,1809,1127,1971,178.5189,202.8617,-65.16
int_04_01,0012,16,1134,1996,1470,2047,339.8485,386.1902,8.63
int_04_01,0013,0,1749,8,1729,64,59.4643,67.5728,-70.35
int_04_01,0013,1,1729,64,1203,110,528.0076,600.0067,-5.00
int_04_01,0013,2,1203,110,1195,274,164.1950,186.5846,-87.21
int_04_01,0013,3,1195,274,1633,354,445.2460,505.9597,10.35
int_04_01,0013,4,1633,354,1743,553,227.3785,258.3839,61.07
int_04_01,0013,5,1743,553,1189,614,557.3482,633.3482,-6.28
int_04_01,0013,6,1189,614,1176,788,174.4850,198.2777,-85.73
int_04_01,0013,7,1176,788,1619,872,450.8936,512.3774,10.74
int_04_01,0013,8,1619,872,1689,1001,146.7685,166.7819,61.51
int_04_01,0013,9,1689,1001,1627,1091,109.2886,124.1912,-55.44
int_04_01,0013,10,1627,1091,1211,1110,416.4337,473.2186,-2.62
int_04_01,0013,11,1211,1110,1151,1267,168.0744,190.9930,-69.08
int_04_01,0013,12,1161,1298,1620,1398,469.7670,533.8244,12.29
int_04_01,0013,13,1620,1398,1710,1577,200.3522,227.6722,63.31
int_04_01,0013,14,1710,1577,1183,1629,529.5593,601.7700,-5.64
int_04_01,0013,15,1183,1629,1155,1812,185.1297,210.3740,-81.30
int_04_01,0013,16,1155,1812,1575,1888,426.8208,485.0221,10.26
int_04_01,0013,17,1575,1888,1659,2047,179.8249,204.3458,62.15
int_04_01,0014,0,1195,0,1180,167,167.6723,190.5361,-84.87
int_04_01,0014,1,1180,167,1653,268,483.6631,549.6154,12.05
int_04_01,0014,2,1653,268,1695,447,183.8614,208.9327,76.80
int_04_01,0014,3,1695,447,1179,522,521.4221,592.5232,-8.27
int_04_01,0014,4,1179,522,1169,680,158.3161,179.9041,-86.38
int_04_01,0014,5,1169,680,1620,763,458.5739,521.1050,10.43
int_04_01,0014,6,1620,763,1725,953,217.0829,246.6844,61.07
int_04_01,0014,7,1725,953,1167,1034,563.8484,640.7347,-8.26
int_04_01,0014,8,1167,1034,1157,1194,160.3122,182.1724,-86.42
int_04_01,0014,9,1157,1194,1595,1271,444.7168,505.3583,9.97
int_04_01,0014,10,1595,1271,1704,1454,213.0023,242.0473,59.22
int_04_01,0014,11,1704,1454,1150,1542,560.9456,637.4362,-9.03
int_04_01,0014,12,1150,1542,1141,1707,165.2453,187.7781,-86.88
int_04_01,0014,13,1141,1707,1584,1792,451.0809,512.5903,10.86
int_04_01,0014,14,1584,1792,1655,1918,144.6271,164.3485,60.60
int_04_01,0014,15,1655,1918,1610,2001,94.4140,107.2883,-61.53
int_04_01,0014,16,1610,2001,1166,2047,446.3765,507.2444,-5.91
int_04_01,0015,0,1196,25,1648,134,464.9570,528.3585,13.56
int_04_01,0015,1,1648,134,1717,295,175.1628,199.0480,66.80
int_04_01,0015,2,1694,327,1204,380,492.8580,560.0641,-6.17
int_04_01,0015,3,1204,380,1156,551,177.6091,201.8279,-74.32
int_04_01,0015,4,1156,551,1620,634,471.3650,535.6404,10.14
int_04_01,0015,5,1620,634,1747,841,242.8539,275.9694,58.47
int_04_01,0015,6,1747,841,1180,890,569.1133,646.7176,-4.94
int_04_01,0015,7,1180,890,1135,1033,149.9133,170.3555,-72.53
int_04_01,0015,8,1145,1062,1601,1146,463.6723,526.8987,10.44
int_04_01,0015,9,1601,1146,1730,1359,249.0181,282.9742,58.80
int_04_01,0015,10,1730,1359,1153,1417,579.9078,658.9840,-5.74
int_04_01,0015,11,1153,1417,1134,1576,160.1312,181.9667,-83.19
int_04_01,0015,12,1134,1576,1590,1660,463.6723,526.8987,10.44
int_04_01,0015,13,1590,1660,1712,1869,242.0021,275.0015,59.73
int_04_01,0015,14,1712,1869,1149,1924,565.6801,642.8163,-5.58
int_04_01,0015,15,1149,1924,1118,2047,126.8464,144.1431,-75.85
int_04_01,0016,0,1715,0,1761,93,103.7545,117.9025,63.68
int_04_01,0016,1,1761,93,1216,136,546.6937,621.2409,-4.51
int_04_01,0016,2,1216,136,1152,279,156.6684,178.0317,-65.89
int_04_01,0016,3,1162,303,1617,377,460.9783,523.8373,9.24
int_04_01,0016,4,1617,377,1698,531,174.0029,197.7299,62.26
int_04_01,0016,5,1671,587,1207,651,468.3930,532.2631,-7.85
int_04_01,0016,6,1207,651,1164,784,139.7784,158.8386,-72.08
int_04_01,0016,7,1164,784,1616,891,464.4922,527.8304,13.32
int_04_01,0016,8,1616,891,1736,1103,243.6062,276.8244,60.49
int_04_01,0016,9,1736,1103,1177,1147,560.7290,637.1900,-4.50
int_04_01,0016,10,1177,1147,1126,1314,174.6139,198.4242,-73.02
int_04_01,0016,11,1126,1314,1613,1421,498.6161,566.6074,12.39
int_04_01,0016,12,1613,1421,1715,1605,210.3806,239.0681,61.00
int_04_01,0016,13,1715,1605,1156,1654,561.1435,637.6610,-5.01
int_04_01,0016,14,1156,1654,1117,1826,176.3661,200.4154,-77.22
int_04_01,0016,15,1117,1826,1571,1909,461.5246,524.4581,10.36
int_04_01,0016,16,1571,1909,1646,2047,157.0637,178.4809,61.48
int_04_01,0017,0,1207,0,1156,139,148.0608,168.2504,-69.85
int_04_01,0017,1,1156,139,1634,229,486.3990,552.7244,10.66
int_04_01,0017,2,1634,229,1754,440,242.7365,275.8360,60.37
int_04_01,0017,3,1754,440,1200,490,556.2517,632.1022,-5.16
int_04_01,0017,4,1200,490,1136,634,157.5817,179.0696,-66.04
int_04_01,0017,5,1136,634,1606,733,480.3134,545.8090,11.89
int_04_01,0017,6,1606,733,1684,920,202.6154,230.2440,67.36
int_04_01,0017,7,1684,920,1193,1004,498.1335,566.0590,-9.71
int_04_01,0017,8,1193,1004,1161,1162,161.2079,183.1903,-78.55
int_04_01,0017,9,1161,1162,1598,1245,444.8123,505.4669,10.75
int_04_01,0017,10,1598,1245,1723,1453,242.6706,275.7611,59.00
int_04_01,0017,11,1723,1453,1158,1498,566.7892,644.0766,-4.55
int_04_01,0017,12,1158,1498,1113,1667,174.8885,198.7363,-75.09
int_04_01,0017,13,1113,1667,1579,1754,474.0517,538.6934,10.58
int_04_01,0017,14,1579,1754,1700,1956,235.4676,267.5760,59.08
int_04_01,0017,15,1617,1968,1133,2021,486.8932,553.2860,-6.25
int_05_01,0001,0,1234,0,1256,102,104.3456,118.5741,77.83
int_05_01,0001,1,1256,102,1723,191,475.4051,540.2313,10.79
int_05_01,0001,2,1723,191,1750,324,135.7129,154.2187,78.52
int_05_01,0001,3,1750,324,1241,399,514.4959,584.6525,-8.38
int_05_01,0001,4,1241,399,1260,579,181.0000,205.6812,83.97
int_05_01,0001,5,1260,579,1738,636,481.3865,547.0284,6.80
int_05_01,0001,6,1738,636,1822,781,167.5739,190.4242,59.92
int_05_01,0001,7,1796,821,1214,907,588.3196,668.5429,-8.41
int_05_01,0001,8,1214,907,1250,1077,173.7700,197.4652,78.04
int_05_01,0001,9,1250,1077,1695,1160,452.6743,514.4009,10.57
int_05_01,0001,10,1695,1160,1736,1266,113.6530,129.1507,68.85
int_05_01,0001,11,1700,1302,1257,1355,446.1592,506.9974,-6.82
int_05_01,0001,12,1257,1355,1214,1519,169.5435,192.6625,-75.31
int_05_01,0001,13,1231,1547,1810,1602,581.6064,660.9142,5.43
int_05_01,0001,14,1810,1602,1872,1724,136.8503,155.5112,63.06
int_05_01,0001,15,1841,1753,1203,1819,641.4047,728.8667,-5.91
int_05_01,0001,16,1203,1819,1137,1952,148.4756,168.7217,-63.61
int_05_01,0001,17,1137,1952,1618,2047,490.2917,557.1479,11.17
int_05_01,0002,0,1776,0,1214,103,571.3607,649.2714,-10.39
int_05_01,0002,1,1214,103,1262,287,190.1578,216.0878,75.38
int_05_01,0002,2,1262,287,1698,339,439.0900,498.9643,6.80
int_05_01,0002,3,1698,339,1783,475,160.3777,182.2468,57.99
int_05_01,0002,4,1783,475,1721,535,86.2786,98.0436,-44.06
int_05_01,0002,5,1721,535,1221,578,501.8456,570.2773,-4.92
int_05_01,0002,6,1221,578,1242,784,207.0676,235.3034,84.18
